trait_name,haplo,estimate,std.error,p.value,associated
C4A_P0C0L4,H15,0.178079075411525,0.0810109725755692,0.0279993270877883,Yes
C8B_P07358,H15,0.0914120877572601,0.0416951435834871,0.0284167423691151,Yes
APOE_P02649,H15,0.121961735787189,0.0561104801003394,0.0298019030502337,Yes
C6_P13671,H15,0.0777923798238241,0.0366388746157905,0.0338053104291967,Yes
PROS1_P07225,H15,0.0703776800069444,0.0339576575828845,0.0382905599741705,Yes
ORM2_P19652,H15,0.0999286787015062,0.0496268939739959,0.0441278895485047,Yes
CFD_P00746,H15,0.126281750455363,0.0630702146572382,0.0453357383281254,Yes
RBP4_P02753,H15,0.0717829536206195,0.035904172603947,0.0456537296576371,Yes
APOM_O95445,H2,-0.118054428293726,0.0443131932594322,0.00775497838022088,Yes
ITIH3_Q06033_Q06033_2,H2,-0.174929732204476,0.0680125136977214,0.0101514466682491,Yes
IGHV1.18_A0A0C4DH31,H2,-0.229297158581344,0.101945651758287,0.0245609692891677,Yes
APOA4_P06727,H2,-0.113349011834871,0.0535344141472522,0.0343036753203987,Yes
AFM_P43652,H2,0.0814613918891463,0.0389150945421052,0.0363930902676082,Yes
GPLD1_P80108,H2,0.106768572520399,0.0511914073305363,0.0370803265467403,Yes
LPA_P08519,H3,-0.715602739197468,0.221711921378035,0.0012597248004067,Yes
GSN_P06396,H3,-0.165910632089419,0.0617702238533325,0.00726686730245163,Yes
IGHA2_P01877,H3,0.183433409686207,0.0740008597623324,0.0132291806273619,Yes
IGLV1.51_P01701,H3,0.219303563486186,0.0899734106787461,0.0148416122945583,Yes
AMBP_P02760,H3,-0.0599438124241735,0.0249431132416161,0.016302995847862,Yes
IGHV3.7_P01780,H3,0.171155618488086,0.0716907651621743,0.0170199933642454,Yes
CPN1_P15169,H3,0.109218550119896,0.050523232036629,0.0307049832985076,Yes
FN1_P02751,H3,-0.224480828421033,0.108287004367214,0.0382435603961686,Yes
AHSG_P02765,H4,0.104160646787817,0.032699553537245,0.00145829934412811,Yes
SERPING1_P05155_P05155_3,H4,-0.329575091671481,0.11221250707979,0.00333495514292981,Yes
PLG_P00747,H4,0.0641246098491882,0.026292832240562,0.0147828538108521,Yes
IGLV2.18_A0A075B6J9,H4,0.286216884348626,0.122319522688423,0.0193441198778777,Yes
F10_P00742,H4,-0.0882391521661732,0.0381680520034046,0.0208431402370262,Yes
LBP_P18428,H4,-0.205983324596039,0.0949513398590778,0.0301225932671809,Yes
LUM_P51884,H4,-0.0974145023595591,0.0451742730838377,0.031119032857331,Yes
C6_P13671,H4,-0.0786076481853028,0.0389060639750306,0.0434129127365259,Yes
IGHG4_P01861,H4,-0.278799013072524,0.141684149492902,0.0491754908477375,Yes
FETUB_Q9UGM5,H5,-0.215523900413478,0.071914750314226,0.00274619698344369,Yes
IGHM_P01871,H5,0.145706756024555,0.0627849560607519,0.0203586650537431,Yes
HPR_P00739,H5,0.120554186080121,0.0524808798171916,0.0216713371816315,Yes
C7_P10643,H5,0.079842575384716,0.0362437710176173,0.0276643479205252,Yes
SERPINA5_P05154,H5,0.149487676984114,0.0683148619478651,0.0287196455078105,Yes
IGLV1.51_P01701,H5,0.146410191402671,0.0670713090295889,0.0291090379674264,Yes
ECM1_Q16610_Q16610_4,H5,-0.0934715580178679,0.04316673435178,0.0304272914659216,Yes
A2M_P01023,H5,0.0726461966288442,0.0354810083762598,0.0406866155693957,Yes
HRG_P04196,H5,0.066949866453417,0.0329477488721894,0.0422287776466557,Yes
C1QA_P02745,H5,0.082776361834242,0.0410272162983451,0.043709366430865,Yes
BCHE_P06276,H6,0.114338610051004,0.0388446033637175,0.00326667068330289,Yes
IGHV4.28_A0A0C4DH34,H6,-0.119757230342095,0.0421437378175745,0.00451416861033538,Yes
CELSR2_Q9HCU4,H6,0.193199598760102,0.0714250798610414,0.00686497433701883,Yes
PLG_P00747,H6,-0.0299419019937838,0.0138171236715612,0.0303009056172012,Yes
C8B_P07358,H6,0.0484754349418832,0.0227979292468326,0.0335472384758528,Yes
FBLN1_P23142,H6,0.0893539181368021,0.0445877154674241,0.0451465250540228,Yes
HP_P00738,H7,-0.227766296824544,0.0799322131647926,0.00440443802970347,Yes
LUM_P51884,H7,0.118464100057171,0.0476293024062035,0.0129210788886853,Yes
HBB_P68871,H7,0.138760144928126,0.0579889619473959,0.0167694002195544,Yes
ORM1_P02763,H7,-0.122520733024215,0.0543887044296404,0.0243404742534996,Yes
C4A_P0C0L4,H7,-0.201092870330032,0.090080864824858,0.0256541355315822,Yes
