trait_name,haplo,estimate,std.error,p.value,associated
pc_ae_c36_3,H4,0.167209213689838,0.0749194547908485,0.0256580221297629,Yes
pc_ae_c34_1,H4,0.156742044258827,0.0721485706995045,0.0298541007380444,Yes
his,H4,0.158644355578453,0.0746166204917092,0.0335296611047693,Yes
cit,H4,0.136395443164862,0.0659755564549574,0.0387387203103153,Yes
sm_oh_c22_2,H4,0.142688051947987,0.0699454137603608,0.0413907901703254,Yes
c6_1,H4,0.151912441557365,0.0753739701875642,0.0438979051988131,Yes
lyso_pc_a_c14_0,H4,0.153449627425727,0.0763560006007468,0.0445076647473668,Yes
pc_ae_c36_5,H4,0.150530539565776,0.075445800603301,0.0460604430751737,Yes
pc_ae_c32_2,H5,0.0740699989864343,0.0225739616616463,0.00103896607888743,Yes
pc_ae_c40_2,H5,0.0721484463752199,0.0228756835832483,0.00161805132144099,Yes
c5,H5,0.0669622418378809,0.0214164700949642,0.00177564313562639,Yes
sm_oh_c22_2,H5,0.0683584714497218,0.0221400463804839,0.00202649837873459,Yes
asp,H5,0.0689810706502318,0.023768476464871,0.00371765041339156,Yes
pc_aa_c32_3,H5,0.0569010340829784,0.0224390002151404,0.0112415783792457,Yes
pc_ae_c36_0,H5,0.0599408530767821,0.023695704304355,0.0114420053536581,Yes
pc_ae_c32_1,H5,0.0584472723209964,0.0233128730283404,0.012197036830444,Yes
sm_c24_1,H5,0.0597401100742688,0.0238795136256159,0.0123827456563894,Yes
pc_ae_c38_0,H5,0.0580700624691868,0.0232452251601531,0.0125084048682775,Yes
sm_c18_0,H5,0.0576268980974255,0.0231321433695219,0.0127553942070633,Yes
sm_c18_1,H5,0.0560769364958621,0.0226379016893716,0.0132693004589337,Yes
pc_aa_c28_1,H5,0.0559429755165985,0.0226477773297559,0.0135313892657392,Yes
sm_oh_c16_1,H5,0.0538228018056563,0.0220930214141697,0.0148690769449173,Yes
pc_ae_c30_2,H5,0.0527200601609099,0.0218776082250676,0.0159895844552524,Yes
sm_oh_c22_1,H5,0.0555876573416974,0.0230684847543903,0.015993654966636,Yes
pc_aa_c36_5,H5,0.053760640998167,0.0230299188291062,0.0196054590833117,Yes
pc_aa_c32_0,H5,0.0546209364859406,0.0234199736732844,0.0197180458538244,Yes
pc_aa_c34_3,H5,0.0533995910506885,0.0229952692883435,0.0202524120506251,Yes
pc_aa_c36_4,H5,0.055590057157586,0.0240695683422403,0.0209432859150069,Yes
pc_aa_c36_6,H5,0.053472745435047,0.0232655877482404,0.0215722137513845,Yes
pc_aa_c38_6,H5,0.0537965240772546,0.0238002029417553,0.0238325828030099,Yes
glu,H5,0.0491106570700514,0.0219609156421061,0.0253669242093815,Yes
c12_dc,H5,-0.0526570680952017,0.024004996122755,0.0282997107460421,Yes
pc_aa_c40_6,H5,0.0511391393675213,0.0233190082497786,0.0283403446520989,Yes
sm_c26_1,H5,0.0526331793752377,0.024016370410233,0.0284464343169928,Yes
lyso_pc_a_c26_1,H5,0.0513226056563791,0.0235646013004182,0.0294446886152784,Yes
pc_aa_c42_4,H5,0.0507814799931821,0.0239597404433638,0.0340895564354458,Yes
pc_aa_c36_3,H5,0.0501261461078967,0.0237284202236099,0.0346814527456412,Yes
sm_c16_1,H5,0.0466244855023247,0.0221489803641951,0.0353254381286976,Yes
pc_aa_c34_4,H5,0.0499009394445194,0.0237666109824047,0.0357997263336822,Yes
phe,H5,0.0476646516554513,0.0230911973163341,0.0390384529748813,Yes
pc_aa_c34_2,H5,0.0483798844139017,0.023655620723189,0.0408770719234748,Yes
pc_aa_c32_2,H5,0.0470191292082214,0.0230594917292805,0.041486104521443,Yes
sm_oh_c14_1,H5,0.0442230659355114,0.0221086831337221,0.0455132196537646,Yes
pc_aa_c32_1,H5,0.0467964957039325,0.0237662715056685,0.048991332248161,Yes
val,H6,0.196308630722203,0.0581886006902602,0.000746014774620107,Yes
h1,H6,0.16740406588944,0.0574471188245676,0.00357962129746503,Yes
leu,H6,0.144424735169328,0.0539913292589407,0.00749216105986705,Yes
ile,H6,0.135576183190589,0.0547873078536875,0.0133637567114735,Yes
ala,H6,0.149882824744228,0.064129379787319,0.0194587416595708,Yes
phe,H6,0.12845471904799,0.0618503131841698,0.0378525574303277,Yes
c6_1,H6,0.128376405557866,0.0644639850160685,0.046473150726527,Yes
pc_aa_c42_1,H6,0.126669242093037,0.0640144626851154,0.0478844530813678,Yes
pc_ae_c44_4,H7,-0.221988093926148,0.0846796296083226,0.00877427293927369,Yes
pc_ae_c40_2,H7,-0.175261186630166,0.0807386423826426,0.0299875891196091,Yes
pc_ae_c42_0,H7,-0.181162076360815,0.0840520242527265,0.0311698955187194,Yes
pc_aa_c38_5,H8,0.125722541000217,0.0316027432887073,7.01753081171486e-05,Yes
