trait_name,haplo,estimate,std.error,p.value,associated
C6_P13671,H17,0.102944979645296,0.0444683300161267,0.0206694911377572,Yes
FETUB_Q9UGM5,H17,-0.284637662245474,0.129911807747635,0.0285169684394055,Yes
APOE_P02649,H17,-0.145927179431909,0.0671046085960783,0.0297251512446577,Yes
FBLN1_P23142_P23142_4,H17,0.179466980824772,0.082896061773779,0.0304577845218561,Yes
CFH_P08603,H17,0.0643909164404272,0.0312176714601123,0.0392201217336181,Yes
IGLL1_P15814,H18,0.105070045965027,0.0362490205542445,0.00377207117970713,Yes
SERPINA7_P05543,H18,-0.104862422695585,0.038254177513579,0.00615256787261154,Yes
A1BG_P04217,H18,0.0437066990321611,0.0167459622651756,0.00909319753895943,Yes
SERPINA6_P08185,H18,-0.0840134313625168,0.0404655705439618,0.0379509511843579,Yes
FBLN1_P23142,H18,0.110742207476738,0.0541361873184456,0.0408680777919512,Yes
C4BPA_P04003,H18,0.0432434029923671,0.0217266538896116,0.0466312363530434,Yes
F13A1_P00488,H19,0.227627547455384,0.0664119070356487,0.000616164442815759,Yes
FBLN1_P23142,H19,0.222049877144846,0.0734565092234752,0.00252198825999805,Yes
GC_P02774_P02774_3,H19,-0.0627253983920431,0.0211793890553331,0.00308077335730106,Yes
SHBG_P04278,H19,-0.271340352682336,0.112965391941435,0.0163584744922018,Yes
F13B_P05160,H19,0.153515365333656,0.0653992974690449,0.0189626233873124,Yes
ITIH4_Q14624_Q14624_2,H19,-0.0512905696647385,0.0219839599458726,0.0196997302869781,Yes
IGHG1_P01857,H19,-0.0912712369791037,0.0396369576947913,0.0213552009415343,Yes
ECM1_Q16610_Q16610_4,H19,0.111983491060503,0.0509074974624531,0.0278901328522869,Yes
FN1_P02751,H19,0.204174979732239,0.0957417189174755,0.0330301866210645,Yes
FGA_P02671,H19,0.177984532708374,0.0843367126016066,0.0348943034987395,Yes
FGB_P02675,H19,0.167954300506191,0.080594531885151,0.0372377994626278,Yes
LRG1_P02750,H19,-0.086369101916354,0.0420828228544057,0.0402088632806628,Yes
FGG_P02679_P02679_2,H19,0.150632625900466,0.075855495202528,0.0471351720898379,Yes
F2_P00734,H2,0.0506948557358499,0.0203161414989059,0.0126307814122841,Yes
C1R_P00736,H2,0.0702380293499308,0.0314246816372627,0.0254720849718133,Yes
IGLL5_B9A064,H2,0.0988558457540063,0.0459474215455369,0.0315049938712484,Yes
CFD_P00746,H2,0.119094280535211,0.058826193255668,0.0429933445120585,Yes
HPR_P00739,H2,0.128709971943355,0.0637514827722549,0.0435702464742564,Yes
IGLL1_P15814,H3,0.0711410708278262,0.0303194679817436,0.0190120944972412,Yes
IGHM_P01871,H3,0.106456364376907,0.0470565467068152,0.0237394568048317,Yes
ITIH4_Q14624,H3,0.0406668084229414,0.0204910605079492,0.0472655520259095,Yes
IGKV4.1_P06312,H3,-0.0722796107090842,0.0366820773035082,0.0488673128211388,Yes
IGLV2.18_A0A075B6J9,H4,-0.376721211569196,0.135607688492277,0.00549821808400885,Yes
BCHE_P06276,H4,0.188583169713983,0.0711690345933904,0.00809032861638581,Yes
IGHV1.18_A0A0C4DH31,H4,-0.24728957674795,0.100910268641927,0.0143108595531205,Yes
IGLL1_P15814,H4,0.13666946348763,0.0589832669891277,0.020556299313615,Yes
SERPINA6_P08185,H4,0.153243045486266,0.0669682001863648,0.0221796160558356,Yes
APOB_P04114,H4,0.111557217501185,0.0489432626702161,0.0227081240131173,Yes
F12_P00748,H4,0.121747266369601,0.0543955674196687,0.0252716966429309,Yes
KLKB1_P03952,H4,0.0815139534101876,0.0383382671306019,0.0335582599715187,Yes
TTR_P02766,H4,0.141429579822173,0.0681565463257309,0.0380529301080299,Yes
IGLV1.51_P01701,H4,-0.242590874355922,0.118253846255992,0.0402981755685636,Yes
APOC3_P02656,H5,-0.106088023399995,0.0321834574305337,0.000989255185678051,Yes
HRG_P04196,H5,-0.0778303064957073,0.0276315915013186,0.0048789336395183,Yes
IGFALS_P35858_P35858_2,H5,-0.0651102673557802,0.0289783256387717,0.0247109596507338,Yes
ORM2_P19652,H5,-0.0675534848567141,0.031885451395488,0.0341919444375587,Yes
CP_P00450,H5,0.0476095884040721,0.0226079390387522,0.0352858511158494,Yes
ITIH4_Q14624_Q14624_2,H5,-0.0326648293285222,0.0160523769670236,0.04193706252612,Yes
APOE_P02649,H5,-0.0715596581998931,0.0355091120862762,0.0439549621648623,Yes
A1BG_P04217_P04217_2,H6,0.0485533879385323,0.0173263165708756,0.00510199571966519,Yes
A1BG_P04217,H6,0.0353445949872344,0.0148735697801883,0.0175390140640976,Yes
SERPINA7_P05543,H6,-0.077129172472832,0.0332388414768762,0.0203735570589632,Yes
IGLL1_P15814,H6,0.0771158476930582,0.0336163515896283,0.0218495385941422,Yes
F13A1_P00488,H6,0.10440446768834,0.046036559575863,0.0233984075117628,Yes
IGHV4.28_A0A0C4DH34,H6,-0.0971041795161829,0.0447193691496638,0.0299669596539474,Yes
KNG1_P01042_P01042_2,H6,0.029022162215485,0.0142320783573401,0.041504239323062,Yes
GPX3_P22352,H6,0.0668704168206633,0.0328911144980119,0.0421192531876438,Yes
F13A1_P00488,H7,-0.276531984440749,0.0934427252044997,0.00310330565748052,Yes
SHBG_P04278,H7,-0.436029742039826,0.153755753311489,0.00459648248300049,Yes
ATRN_O75882_2,H7,-0.119867169272005,0.0495631242521148,0.0156364085342029,Yes
CLEC3B_P05452,H7,-0.102703192333333,0.044002154237362,0.0196494208935443,Yes
ITIH3_Q06033_Q06033_2,H7,-0.153959830427511,0.0684721759991944,0.0246061272178597,Yes
C1QC_P02747,H7,-0.0902263814517702,0.0403005360792807,0.025229011311664,Yes
C1S_P09871,H7,-0.0795219215545798,0.036456577746417,0.0292291757839531,Yes
C1R_P00736,H7,-0.0882319358872048,0.041003365436719,0.0314795550592009,Yes
F9_P00740,H8,-0.398159867792129,0.118531111833888,0.000790281693574979,Yes
SERPINA4_P29622,H8,-0.220717094976876,0.0711916095621317,0.00194845095768059,Yes
APOE_P02649,H8,-0.219598888155865,0.0727798667221073,0.00256869778923541,Yes
PON1_P27169,H8,-0.205695274850842,0.0705066172143423,0.00355220067039186,Yes
APOC1_P02654,H8,-0.321202976357626,0.113862457955362,0.00481477615965709,Yes
LBP_P18428,H8,0.328530900703557,0.119530155337952,0.00601720406054662,Yes
C5_P01031,H8,0.0837962489827549,0.0315738615109966,0.00799092640803245,Yes
APOA2_P02652,H8,-0.0773153642910008,0.0320301710379477,0.0158368484878539,Yes
LRG1_P02750,H8,0.154389488661826,0.0643570375298341,0.0164940104634297,Yes
SERPINA7_P05543,H8,-0.178547600853718,0.0764974478791391,0.0196502468107496,Yes
C9_P02748,H8,0.135370158498184,0.0585159193241816,0.0207588377777546,Yes
C1S_P09871,H8,0.0838957221814165,0.0366315217265531,0.0220654082287102,Yes
ALB_P02768,H8,-0.0714941147167771,0.0324718417073585,0.0277496151589389,Yes
TF_P02787,H8,-0.0745697553823505,0.0346407930676046,0.031413734124631,Yes
C1R_P00736,H8,0.0913080358776122,0.0426978500207265,0.032547682468711,Yes
APOL1_O14791_O14791_2_O14791_3,H8,0.135455280252813,0.0639085601272621,0.0341169685668232,Yes
CFB_P00751,H8,0.0800834478479707,0.0385583120865835,0.0378794831347271,Yes
IGLV8.61_A0A075B6I0,H8,0.259718289089085,0.126602440243681,0.0402975906307961,Yes
IGHV1.18_A0A0C4DH31,H8,-0.268772722075253,0.131649676072189,0.0412684722279488,Yes
APOB_P04114,H8,-0.116836404291165,0.0595851122048923,0.0499777517015194,Yes
LUM_P51884,H9,0.098186308734127,0.0423423870086755,0.0204596024444448,Yes
F13B_P05160,H9,0.165252069596584,0.0740321893427588,0.0256670577448368,Yes
APOC1_P02654,H9,0.201998360178505,0.0921782118008143,0.0284892704227024,Yes
IGLV3.21_P80748,H9,0.189228129371212,0.091644620591721,0.0390150522511463,Yes
APOA4_P06727,H9,0.0973524232053715,0.0473057130462774,0.0396695329365917,Yes
FCN3_O75636,H9,0.121670852354482,0.0601386204102431,0.0431311080571395,Yes
