trait_name,haplo,estimate,std.error,p.value,associated
ITIH4_Q14624_Q14624_2,H15,-0.0354529582747473,0.0179320365856665,0.0481115202079814,Yes
ORM1_P02763,H2,-0.158561655617235,0.0500388348584587,0.00154401616837285,Yes
PGLYRP2_Q96PD5,H2,-0.10955597190866,0.0440575984024148,0.0129412948926304,Yes
FCN3_O75636,H2,-0.165093883878634,0.0704647923151459,0.0191887332444867,Yes
SERPINA6_P08185,H2,0.147481412641313,0.0635829533795385,0.0204244749153391,Yes
PZP_P20742,H2,0.214815493055154,0.0962777449144336,0.0257304747423022,Yes
AGT_P01019,H2,0.157746188932546,0.0739636615114279,0.0330143040123483,Yes
APOE_P02649,H2,-0.119369602869479,0.0575375503471093,0.0380928652180041,Yes
CLU_P10909_P10909_2_P10909_4_P10909_5,H2,-0.0388228294503364,0.0190242309649462,0.0413549854722164,Yes
IGLL1_P15814,H2,-0.113769807235137,0.0571686046149473,0.0466602202518058,Yes
ORM1_P02763,H3,-0.147880841135221,0.0417090780988422,0.000396944726969384,Yes
IGHG1_P01857,H3,0.11309340621249,0.0360975598968549,0.00174461236731593,Yes
ITIH1_P19827,H3,-0.0633919012455151,0.021257018471527,0.00288189726004484,Yes
SERPINC1_P01008,H3,-0.0541164188682877,0.019593896624626,0.00577651869184792,Yes
FCN3_O75636,H3,-0.141458739225712,0.0563007205739436,0.0120305323082293,Yes
CFB_P00751,H3,-0.0611566353532625,0.0247226939063761,0.0134190592283174,Yes
AZGP1_P25311,H3,-0.0619339408118808,0.0254338063227497,0.0149370845096501,Yes
ITIH2_P19823,H3,-0.0516469698650998,0.0212230258715073,0.015001842520066,Yes
SHBG_P04278,H3,0.259540715215859,0.111389381458425,0.0198609878871305,Yes
AHSG_P02765,H3,0.0610715636159358,0.0262198554491387,0.0199044461032734,Yes
C6_P13671,H3,-0.0700901361021719,0.0312553706560905,0.0249914001557203,Yes
LPA_P08519,H3,-0.409163841011849,0.189425093434814,0.0308379341481277,Yes
HPR_P00739,H3,-0.130435117905001,0.0607340201073694,0.0318103107760064,Yes
IGKV2.30_P06310,H3,-0.121705749962726,0.0570148182942844,0.032860104349385,Yes
F2_P00734,H3,-0.0410835143078794,0.0193682527023748,0.0339768025982599,Yes
AMBP_P02760,H4,-0.0482882319459408,0.0155559970312462,0.00192344889511986,Yes
CPN1_P15169,H4,-0.0875729113686422,0.0307969218077314,0.00448708162337885,Yes
IGHV4.28_A0A0C4DH34,H4,-0.119020388062983,0.0478698588753517,0.0129529447399173,Yes
SELENOP_P49908,H4,0.106342645526185,0.0427895513962121,0.0129924071462011,Yes
C5_P01031,H4,0.0318805764962702,0.0154899736540994,0.0396501902226467,Yes
CFD_P00746,H4,-0.0793032189871941,0.0401324945634538,0.0482290752300107,Yes
IGHG1_P01857,H5,0.152814765004999,0.0415859801217088,0.000241718942098679,Yes
C4A_P0C0L4,H5,-0.261655826763891,0.0815205153490594,0.00134075608844508,Yes
IGKV3.20_P01619,H5,0.187546813089812,0.0591484691290234,0.00153341109841731,Yes
F2_P00734,H5,0.0595389219658506,0.0220848931305676,0.0070531560674536,Yes
IGHM_P01871,H5,0.219845647925027,0.0832562722185654,0.00831289154525461,Yes
IGKC_P01834,H5,0.0956304022147922,0.0372120918169503,0.0102144931331187,Yes
IGLL5_B9A064,H5,0.124668676387713,0.0497083240758165,0.0121863580751085,Yes
APOH_P02749,H5,0.108592230266885,0.0464357479813954,0.0194147451221562,Yes
CD5L_O43866,H5,0.191886477352304,0.0824914733209466,0.0200679724560566,Yes
ORM1_P02763,H5,-0.111446659698596,0.0481890299816149,0.0207968909706222,Yes
F10_P00742,H5,0.0777825049736066,0.0357808487224652,0.029782450718367,Yes
IGHV1.18_A0A0C4DH31,H5,0.20068818212204,0.0934922836356088,0.0318955604936977,Yes
SERPINF1_P36955,H5,-0.0702728080030491,0.03278853783215,0.0321646539706202,Yes
FGG_P02679_P02679_2,H5,-0.187971923802902,0.0878072615349241,0.0323643350568199,Yes
IGHV2.26_A0A0B4J1V2,H5,0.170112113048028,0.0796340762699643,0.0327344297571823,Yes
FGB_P02675,H5,-0.196942388724709,0.0936178725855006,0.0354771064427293,Yes
C8B_P07358,H5,0.0823814798189619,0.0414554822801056,0.0469748671026626,Yes
IGKV3.20_P01619,H6,0.107828186039885,0.0414015286697597,0.00924104996537567,Yes
CFB_P00751,H6,-0.0458969415832378,0.0194111802071758,0.0181106146055781,Yes
CFH_P08603,H6,-0.0406157052154873,0.0175978705322301,0.0210576438164396,Yes
IGLL5_B9A064,H6,0.0776616359572542,0.0342367985641186,0.0233673843100117,Yes
IGHV3.7_P01780,H6,-0.108394520044989,0.0492441148150286,0.027789148286038,Yes
ECM1_Q16610_Q16610_4,H6,0.0843120772389882,0.0404113936586466,0.0370195518565282,Yes
IGKV1.5_P01602,H6,0.0868865515812076,0.0423786032292056,0.0404146649820385,Yes
ITIH1_P19827,H6,-0.0337643678658757,0.0164803217294865,0.040559029680999,Yes
APOE_P02649,H7,-0.0767381274027207,0.0312684957802361,0.0141694116874571,Yes
ORM1_P02763,H7,-0.0607279108354488,0.0272006363428324,0.0256387970323526,Yes
ORM2_P19652,H7,0.0606496878622863,0.028033366915995,0.030571469190678,Yes
TF_P02787,H7,0.0327901424638358,0.0153012500411694,0.0321840278934657,Yes
SERPINA1_P01009,H7,0.0396786222848239,0.0191000199834517,0.037836121094176,Yes
IGHG1_P01857,H7,0.0493243341089532,0.0238695547811936,0.0388628689352513,Yes
SERPINA7_P05543,H7,0.0651834293135672,0.0316552934561493,0.0395522607607954,Yes
HPX_P02790,H7,0.0260280925943333,0.0129220003936541,0.044059905270835,Yes
ECM1_Q16610_Q16610_4,H8,0.163999024406917,0.0555843111876075,0.00319406843723602,Yes
IGHV1.3_A0A0C4DH29,H8,0.203654321223693,0.075403887946996,0.00694957988430023,Yes
CFD_P00746,H8,-0.15148836164539,0.0608156304286936,0.0127863202140617,Yes
IGKC_P01834,H8,0.0844967920576053,0.0361588709903447,0.0195045441725887,Yes
F2_P00734,H9,-0.0678153587867429,0.0251514416343687,0.00704535331301703,Yes
APOB_P04114,H9,0.118114408588556,0.051032997243449,0.0206993914062967,Yes
IGLV3.21_P80748,H9,-0.209774655915543,0.0991879339968205,0.0345070433267505,Yes
IGLV2.18_A0A075B6J9,H9,-0.251813652321679,0.12494831174429,0.0439449400853102,Yes
C8G_P07360,H9,-0.107425647525215,0.0545948603137439,0.0491826627507104,Yes
