trait_name,haplo,estimate,std.error,p.value,associated
HPR_P00739,H5,0.138094779564489,0.0684828384281753,0.0438250814707644,Yes
AZGP1_P25311,H5,-0.0572472331653701,0.028681756379135,0.0460169752069692,Yes
HBA1_P69905,H5,-0.110585987486762,0.0555644409414928,0.0466431286215099,Yes
CLEC3B_P05452,H6,0.0509868189413561,0.0197685873058171,0.00994375748051857,Yes
GC_P02774_P02774_3,H6,-0.0258839890698853,0.0122203890084265,0.0342368341887358,Yes
PLG_P00747,H6,-0.0273626250978644,0.0135520107953024,0.0435545684666518,Yes
APOL1_O14791_O14791_2_O14791_3,H7,-0.119165933339045,0.047916360532787,0.0129302287771098,Yes
TF_P02787,H7,0.0613814510633774,0.0257565570563686,0.0172186312137912,Yes
IGLV3.21_P80748,H7,-0.203810906498026,0.0861279938748939,0.0180173862437016,Yes
IGHV6.1_A0A0B4J1U7,H7,-0.323596687694947,0.141122288993799,0.021905546580955,Yes
HPX_P02790,H7,0.0474938808954892,0.0216340324178976,0.0282050641476643,Yes
C4A_P0C0L4,H7,-0.162550143472109,0.0765078085399848,0.0336879164013189,Yes
KNG1_P01042_P01042_2,H7,0.0462570932942907,0.0221321981278866,0.036686371431335,Yes
CELSR2_Q9HCU4,H7,-0.255124191330977,0.122876438030303,0.0379419732844788,Yes
FN1_P02751,H7,-0.202005585957081,0.101734698729365,0.0471541891522214,Yes
IGLL5_B9A064,H8,0.147579148532653,0.0519059767808876,0.00449210641849351,Yes
IGHM_P01871,H8,-0.229285558017324,0.0879482209076688,0.00917121653930719,Yes
CD5L_O43866,H8,-0.21762079512893,0.0874704979416681,0.0128948430952007,Yes
IGHV1.18_A0A0C4DH31,H8,0.205497926884698,0.0980560313334106,0.0361785650225017,Yes
CELSR2_Q9HCU4,H8,0.27758811148834,0.134737177775456,0.0394511682533691,Yes
IGHV3.64D_A0A0J9YX35,H8,-0.126310115449375,0.0623543075088162,0.0428727256965602,Yes
CLU_P10909_P10909_2_P10909_4_P10909_5,H8,-0.0379430757279055,0.0190941613127867,0.0469827479396554,Yes
ECM1_Q16610_Q16610_4,H8,0.117782794111714,0.0596194552449815,0.0482809967496136,Yes
F12_P00748,H9,-0.621431371159319,0.0268709699492975,0,Yes
ITIH4_Q14624_Q14624_2,H9,0.0526045137923883,0.0170355248564161,0.00203131083737951,Yes
AHSG_P02765,H9,-0.055442830066278,0.0221483940672825,0.0123511681831205,Yes
IGHG4_P01861,H9,-0.218620401442137,0.094587384720683,0.0208736213807852,Yes
CPN2_P22792,H9,-0.0947380457451054,0.0409990195684466,0.0209049659908151,Yes
IGLV2.18_A0A075B6J9,H9,0.160051658035892,0.0805345314201859,0.0469593745303869,Yes
