trait_name,haplo,estimate,std.error,p.value,associated
pc_aa_c40_3,H11,0.1789194689116,0.0865385791805401,0.0387248279717634,Yes
sm_c18_0,H11,0.171572577239001,0.0843395062253906,0.0419603129607895,Yes
sm_c18_1,H11,0.167548694798062,0.0829554102444162,0.0434501921398007,Yes
lyso_pc_a_c28_1,H11,0.166518916007895,0.0824457982088869,0.0434508127980706,Yes
pc_ae_c42_0,H11,0.173117462431774,0.0877748733156311,0.0486181595832129,Yes
pc_ae_c40_2,H11,0.167575402581519,0.084984554294235,0.0486702076780265,Yes
c16_oh,H12,-0.123859924566189,0.034205438854297,0.000295595300598084,Yes
pc_aa_c34_1,H12,0.102248957569118,0.0342229819604149,0.00282091497434678,Yes
pc_aa_c36_1,H12,0.0930664697136601,0.0338022733514272,0.00591659503176256,Yes
c9,H12,-0.0911736252370146,0.0337000108109339,0.00683871610510933,Yes
pc_aa_c32_1,H12,0.091002207836825,0.0339047139412803,0.00729157394789492,Yes
c10_1,H12,-0.0878270942323797,0.0337511140156728,0.00928348206522878,Yes
pc_aa_c40_5,H12,0.0789602673037294,0.0329894681056601,0.0167162172401167,Yes
c8,H12,-0.0779422079381975,0.0333613430718882,0.0195051627522589,Yes
c10,H12,-0.0728991325416986,0.0336678149891769,0.0304044195922266,Yes
serotonin,H12,-0.0687830245857404,0.0319576134137319,0.0314081953849892,Yes
c3_1,H12,0.0722803687821758,0.0339543878697962,0.0333118824476861,Yes
pc_aa_c40_6,H12,0.0688003354968105,0.0331837935882158,0.0381819378207797,Yes
c6_c4_1_dc,H12,-0.0658057521137681,0.0325748558208213,0.0434091576454998,Yes
pc_aa_c42_5,H12,0.0671209304661748,0.0336004105157423,0.0457985064693189,Yes
c5_1_dc,H13,0.215150912228171,0.0798140586168595,0.00704287776523427,Yes
c14_2_oh,H13,0.194046865919753,0.0721202291885683,0.00715023547833304,Yes
c5_m_dc,H13,0.214042829556589,0.0810557954558958,0.00829330208074341,Yes
sm_c26_0,H13,0.172841140334357,0.0802425250611219,0.0312774170054382,Yes
c18,H13,0.158410232431173,0.073805127016041,0.0318828490405707,Yes
serotonin,H13,-0.153059312437098,0.0757502525722958,0.0433636652598901,Yes
c0,H14,-0.194768348737445,0.0771773265377637,0.0116376701091698,Yes
sm_c26_1,H14,-0.174793392446421,0.085593959615744,0.0411789142904562,Yes
c5_dc_c6_oh,H14,-0.172472291477419,0.084754150764776,0.0418935244857961,Yes
pc_ae_c42_4,H14,-0.170293040977683,0.0839659446245097,0.0425879663384092,Yes
pc_ae_c42_0,H14,0.172141922516223,0.0850472470749256,0.0430026567570194,Yes
sm_c16_0,H14,-0.16421103780646,0.082037315360309,0.045361786891492,Yes
ala,H2,0.185333012477963,0.0943626367121171,0.0495660184871149,Yes
pc_aa_c32_3,H3,0.244334151590169,0.085241551768132,0.0041651444224271,Yes
pc_aa_c34_4,H3,0.24588832342224,0.0912091976914929,0.00703822917099561,Yes
pc_ae_c38_4,H3,0.23528259607552,0.0912489088117288,0.00994530572764973,Yes
pc_ae_c38_6,H3,0.235105310388301,0.0914771120389703,0.010188614618392,Yes
pc_ae_c30_0,H3,0.224713098108579,0.0881155805561543,0.0107881992206176,Yes
pc_ae_c40_5,H3,0.231142636163431,0.0906836483951821,0.0108290308862633,Yes
pc_aa_c36_5,H3,0.222171157203991,0.0884254871080374,0.0120106988749029,Yes
pc_ae_c40_1,H3,0.223847990389835,0.0918424190343013,0.0148233668714584,Yes
pc_ae_c34_0,H3,0.210238652491048,0.086420206995951,0.0150110275086068,Yes
pc_aa_c32_0,H3,0.217650677531838,0.0897235858042348,0.015301634507507,Yes
pc_ae_c40_6,H3,0.215980103978275,0.0891889621473305,0.0154790159241553,Yes
pc_aa_c30_0,H3,0.215069610835618,0.0891093036631688,0.0158250341820432,Yes
pc_aa_c38_5,H3,0.217308289352706,0.0903184741104684,0.0161545313931712,Yes
pc_ae_c44_6,H3,0.218214775063261,0.0909276199580708,0.0164282226864467,Yes
pc_aa_c42_0,H3,0.212417952924351,0.0885975537462911,0.0165322365525429,Yes
pc_aa_c36_4,H3,0.217935869104248,0.0930023444830493,0.0191415557004369,Yes
pc_ae_c38_5,H3,0.204710292640885,0.0916421067486178,0.0255294225973624,Yes
pc_aa_c36_6,H3,0.199696020303992,0.0899456724333714,0.0264399898988843,Yes
pc_ae_c36_0,H3,0.198925047869655,0.089677498656832,0.0265731952164754,Yes
pc_ae_c44_3,H3,0.198651167000469,0.0902613449448033,0.0277814800646423,Yes
pc_aa_c34_3,H3,0.193252029329511,0.0883796516114149,0.028805758982714,Yes
pc_ae_c34_2,H3,0.189772342428071,0.0884667374584354,0.0319790439337351,Yes
pc_ae_c42_5,H3,0.193960893874974,0.0905331665617536,0.0321953639897263,Yes
sm_c26_0,H3,0.193727660979654,0.0908821682902489,0.0330735729878999,Yes
pc_ae_c38_0,H3,0.190357344350102,0.0895021911691034,0.0334698226268955,Yes
pc_ae_c36_4,H3,0.194383099862518,0.0915436783071196,0.0337580541419005,Yes
pc_ae_c34_1,H3,0.182606698070717,0.0864347093539322,0.034667702950536,Yes
pc_ae_c40_4,H3,0.191059414592224,0.0906890765006461,0.0351766250814132,Yes
pc_aa_c32_2,H3,0.181488867138218,0.0879334107695263,0.0390627697738792,Yes
pc_ae_c44_5,H3,0.186793284542032,0.0915050938738875,0.0412563484951782,Yes
sm_c18_1,H3,0.175940845714021,0.0864893960087396,0.0419664555733124,Yes
pc_ae_c32_1,H3,0.175780845283023,0.0883725641610957,0.046732570452594,Yes
pc_aa_c38_0,H4,0.28416804364447,0.0869417046565951,0.00108675524563484,Yes
sm_c24_1,H4,0.267419085940657,0.0869505669667708,0.00210986421256143,Yes
pc_aa_c36_0,H4,0.242668581537769,0.0871061507053203,0.00535321990814541,Yes
pc_aa_c38_6,H4,0.22877895397538,0.086525354323916,0.00821094870990002,Yes
pc_ae_c38_6,H4,0.227473866837541,0.0876096001430608,0.0094401270256177,Yes
pc_aa_c40_6,H4,0.218627056124692,0.0846769157376398,0.00984720676522821,Yes
pc_ae_c38_0,H4,0.213869610046768,0.0846229104908791,0.0115166105298929,Yes
pc_ae_c38_5,H4,0.191343703951113,0.0875567382811167,0.0288968261608573,Yes
sm_c26_1,H4,0.186569750208062,0.0874236465563527,0.0328722562172616,Yes
arg,H4,-0.17726321784543,0.0863431505416216,0.0401110083719058,Yes
pc_ae_c36_5,H4,0.178767449847008,0.0871425336593156,0.0402636717178724,Yes
pc_ae_c40_6,H4,0.167984312137093,0.0850937717517453,0.0484109857275183,Yes
c14,H4,-0.164799334528439,0.0836563199993037,0.0488849820409016,Yes
pc_aa_c42_0,H4,0.168243020076792,0.0854171735946197,0.0489187070861732,Yes
sm_oh_c22_2,H5,0.163680679451474,0.0560415181171157,0.00350421969857218,Yes
c6_c4_1_dc,H5,-0.150619476976354,0.0584880542045052,0.0100392256998154,Yes
sm_c18_0,H5,0.147454033122314,0.0587908580050496,0.0121615843592102,Yes
c10_2,H5,-0.150704702191881,0.060274792304451,0.0124330435999815,Yes
sm_c18_1,H5,0.137543186575754,0.0574040148798479,0.0166002082332017,Yes
sm_c20_2,H5,0.13516017974641,0.0574956101768834,0.0187627392137428,Yes
sm_oh_c24_1,H5,0.135955564579536,0.058959533694605,0.0211462645800267,Yes
sm_c24_1,H5,0.138719812956862,0.0602015855903217,0.0212391632499052,Yes
sm_oh_c16_1,H5,0.125796747248176,0.0562905730103668,0.0254654093685605,Yes
gln,H5,0.128598225106646,0.0581636788975237,0.0270719094083662,Yes
sm_c16_1,H5,0.117991164081923,0.0560634783086486,0.0353638244306334,Yes
pc_ae_c36_1,H5,0.121271009564273,0.0581527946372826,0.0370725434015837,Yes
pc_aa_c36_1,H5,0.123154510502355,0.0601653445142305,0.0407039661127595,Yes
sm_c24_0,H5,0.122549666009677,0.0604267909260072,0.0425932675289002,Yes
c3,H5,-0.107802970153897,0.0546097505741853,0.0484163705692966,Yes
lyso_pc_a_c26_0,H5,0.120032058283564,0.0608636937429859,0.048634599604541,Yes
h1,H6,0.0818013292209431,0.0414597552130631,0.0485337499514229,Yes
c6_c4_1_dc,H6,-0.0873198153394162,0.0445356311826475,0.0499590744745226,Yes
sm_c26_0,H7,0.159250885581865,0.0507941081038034,0.00172475418143492,Yes
pc_aa_c38_1,H7,0.151650756330351,0.0512994728805784,0.00312569764208104,Yes
pc_ae_c36_5,H7,0.131631734464893,0.0513483470024403,0.0103840356741574,Yes
pc_aa_c38_4,H7,0.123603072179972,0.0505223777841818,0.0144508778019385,Yes
pc_aa_c40_3,H7,0.119540619628333,0.0505572312529912,0.0180850314386078,Yes
pro,H7,-0.112772816276604,0.0485535706480531,0.0202283024196812,Yes
adma,H7,-0.111667556793186,0.048819746287065,0.0222071797006076,Yes
pc_aa_c40_6,H7,0.113924181343324,0.0498987546557431,0.0224556633729283,Yes
pc_ae_c38_0,H7,0.110175609509929,0.0498222296736474,0.0270439838447081,Yes
pc_aa_c36_4,H7,0.113731257122754,0.0516024262818282,0.0275593370265526,Yes
pc_aa_c42_5,H7,0.110692844015055,0.0505357898005724,0.0285311042141712,Yes
pc_ae_c40_1,H7,0.111533808258004,0.0515589165836499,0.0305591803061054,Yes
pc_aa_c38_5,H7,0.107385194315727,0.0500593704186581,0.0319766278958273,Yes
pc_aa_c42_6,H7,0.108575210749463,0.0506465319248114,0.0320865739709757,Yes
pc_aa_c40_5,H7,0.106082800457136,0.0495368223047842,0.0322706632261518,Yes
c14_2_oh,H7,0.0946003221006045,0.0458166921679616,0.0389849162269957,Yes
pc_aa_c38_6,H7,0.104624988834878,0.050907647065381,0.0398996476389253,Yes
pc_ae_c40_2,H7,0.0973983981736187,0.0492018823892679,0.0477936536875454,Yes
pc_aa_c40_4,H7,0.100906992039327,0.0510302295641843,0.0480382944655067,Yes
sm_oh_c16_1,H8,0.225323688942875,0.0623236284109108,0.000302137349658782,Yes
sm_c18_1,H8,0.209721075146277,0.0636450639508848,0.000988812432869191,Yes
sm_c26_1,H8,0.218603112209401,0.0679006297450281,0.00129054311042331,Yes
sm_c18_0,H8,0.193093447929872,0.0651207728349775,0.00303606813508805,Yes
lyso_pc_a_c28_1,H8,0.17527113987972,0.0629772848835898,0.0053997479437724,Yes
sm_oh_c14_1,H8,0.173438451027263,0.0623809942796096,0.00544607142758613,Yes
pc_aa_c28_1,H8,0.170129791833689,0.0638470505577463,0.00772564449929369,Yes
sm_oh_c22_2,H8,0.16513716583302,0.0621918286673795,0.00794308350440165,Yes
pc_ae_c40_2,H8,0.163255620100136,0.0644238142075561,0.0112969197578763,Yes
pc_ae_c38_4,H8,0.170176118246049,0.0672724477763234,0.0114404853411481,Yes
pc_ae_c34_0,H8,0.157953451750111,0.0645595576719825,0.0144456687005701,Yes
ile,H8,0.138863765384335,0.0572688246937351,0.0153446712753971,Yes
c10_2,H8,-0.159083443391208,0.06580345483184,0.0156520525226904,Yes
pc_ae_c36_4,H8,0.162560068886154,0.0675001630952399,0.0160545632036708,Yes
pc_aa_c40_6,H8,0.154002565562246,0.0654119114692368,0.0185841824325088,Yes
val,H8,0.142247974730863,0.0608035236525263,0.0193407597442818,Yes
pc_ae_c38_6,H8,0.158205921575397,0.0677258024423144,0.0195221587388454,Yes
sm_c26_0,H8,0.152564786710668,0.0661190293547278,0.0210617931275636,Yes
pc_aa_c32_3,H8,0.145510623289199,0.0631511532454038,0.0212442716590293,Yes
pc_aa_c38_4,H8,0.151276057282917,0.0661600027867464,0.0222554147359499,Yes
sm_oh_c24_1,H8,0.148989061371496,0.0656303558589858,0.0232320803389634,Yes
pc_aa_c40_4,H8,0.151283670813611,0.066683019289205,0.0233187462187208,Yes
pc_aa_c40_5,H8,0.145862198441003,0.0649380670668633,0.024725733257986,Yes
orn,H8,-0.13405568511409,0.0600258352156159,0.0255624968971579,Yes
pc_aa_c36_4,H8,0.150289318227867,0.0674728538291977,0.0259537910884282,Yes
sm_c16_1,H8,0.137754163874845,0.0622940648515829,0.0270454776913001,Yes
arg,H8,-0.146487179934707,0.0664090349649559,0.027430020536003,Yes
sm_oh_c22_1,H8,0.142715868795446,0.0647216458251686,0.0274833520104933,Yes
c9,H8,0.143684583569654,0.0657153251900467,0.0288161629727688,Yes
pc_ae_c36_5,H8,0.143726883920652,0.0672700466167946,0.0326699123562384,Yes
pc_aa_c24_0,H8,0.13938509787631,0.0657630597644538,0.0340850086565614,Yes
pc_ae_c34_2,H8,0.136665946918253,0.0660493838121013,0.0385709588851761,Yes
pc_ae_c40_5,H8,0.137185887600754,0.066899708618006,0.0403432802194754,Yes
pc_aa_c36_0,H8,0.136698767965289,0.0675139388877569,0.0429332626665921,Yes
pc_aa_c34_4,H8,0.132160127808111,0.0667446579326648,0.047735303881443,Yes
sarcosine,H9,0.205474297966391,0.0730734998003193,0.00493971178761488,Yes
pc_ae_c42_3,H9,-0.178470566798907,0.0774188032792286,0.0211827489339234,Yes
pc_aa_c42_0,H9,-0.164158650844563,0.076831840124668,0.0326674049406497,Yes
gly,H9,-0.160678515892675,0.0775741065107942,0.0383703359237981,Yes
pc_ae_c42_5,H9,-0.160158847705004,0.0774492920760027,0.0386864500431006,Yes
